orch_id,season_from,season_to,flip,magnitude,distance
00530000000000004e7e,2020_2021,2021_2022,0,Medium,0.8202814440421647
00530000000000004e7e,2021_2022,2022_2023,0,Small,0.3992411208066495
00530000000000004e7e,2022_2023,2023_2024,0,Medium,1.1032642035035254
00530000000000004e7f,2018_2019,2019_2020,0,Small,0.7068249199123238
00530000000000004e7f,2019_2020,2020_2021,0,Medium,1.2067784428821566
00530000000000004e7f,2020_2021,2021_2022,0,Medium,0.871618786813955
00530000000000004e7f,2021_2022,2022_2023,0,Small,0.4737813240185914
00530000000000004e7f,2022_2023,2023_2024,0,Medium,0.9045293609414353
00530000000000004e83,2018_2019,2019_2020,0,Large,1.5729912566226372
00530000000000004e83,2019_2020,2020_2021,1,Large,2.189387244477389
00530000000000004e83,2020_2021,2021_2022,0,Small,0.7202474435150915
00530000000000004e83,2021_2022,2022_2023,0,Medium,1.1973804403244768
00530000000000004e83,2022_2023,2023_2024,1,Medium,1.1348136638311481
00530000000000004e88,2018_2019,2019_2020,1,Small,0.6313176647206074
00530000000000004e88,2019_2020,2020_2021,1,Large,1.4423511721407418
00530000000000004e88,2020_2021,2021_2022,0,Medium,0.850171942875247
00530000000000004e88,2021_2022,2022_2023,0,Small,0.5174272216092287
00530000000000004e88,2022_2023,2023_2024,0,Large,1.7741758418271076
